,phrase,label,sentiment,subjectivity,language,count
Das Wichtigste,Das Wichtigste,MISC,,,de,1.0
Chile,Chile,MISC,0.0,0.0,de,1.0
Nasskaltes Wetter zum Wochenstart und Schnee,Nasskaltes Wetter zum Wochenstart und Schnee,MISC,,,de,1.0
Mexikaner,Mexikaner,MISC,,,de,1.0
IMAGO/Rene,IMAGO/Rene,MISC,,,de,1.0
Die Ernte von Silomais,Die Ernte von Silomais,MISC,,,de,1.0
Niedrigwasser-Lagebericht“,Niedrigwasser-Lagebericht“,MISC,,,de,1.0
Das vergangene Jahr war,Das vergangene Jahr war,MISC,,,de,1.0
Goldenen Dachl,Goldenen Dachl,MISC,,,de,1.0
Dauerfrost,Dauerfrost,MISC,0.0,0.0,de,1.0
Erbeskopf“,Erbeskopf“,MISC,,,de,1.0
minus 10 Grad“,minus 10 Grad“,MISC,,,de,1.0
Sole i…,Sole i…,MISC,,,de,1.0
minus 10 Grad,minus 10 Grad,MISC,,,de,1.0
Aufruf der Sache,Aufruf der Sache,MISC,,,de,1.0
Kammer 26b,Kammer 26b,MISC,,,de,1.0
Verordnungs-Dschungel,Verordnungs-Dschungel,MISC,,,de,1.0
winterlich-kalten,winterlich-kalten,MISC,,,de,1.0
Verke…,Verke…,MISC,,,de,1.0
Wintersport-Arena Sa…,Wintersport-Arena Sa…,MISC,,,de,1.0
zw…,zw…,MISC,,,de,1.0
Frieden zerbrechlich,Frieden zerbrechlich,MISC,,,de,1.0
Fischen…,Fischen…,MISC,,,de,1.0
C-Straße,C-Straße,MISC,,,de,1.0
goldene Herbst,goldene Herbst,MISC,,,de,1.0
Fros…,Fros…,MISC,,,de,1.0
Apfelpreis,Apfelpreis,MISC,,,de,1.0
Tag des Apfels“,Tag des Apfels“,MISC,,,de,1.0
Fahrzeug-Architektur“,Fahrzeug-Architektur“,MISC,,,de,1.0
VW,VW,MISC,,,de,1.0
Elektroautos“,Elektroautos“,MISC,,,de,1.0
Badegäste,Badegäste,MISC,,,de,1.0
Ungewöhnliches Freibad“,Ungewöhnliches Freibad“,MISC,,,de,1.0
Sommergruß,Sommergruß,MISC,,,de,1.0
Wochenbeginn,Wochenbeginn,MISC,,,de,1.0
Olympi…,Olympi…,MISC,,,de,1.0
Alle vier Jahre,Alle vier Jahre,MISC,,,de,1.0
Wischer,Wischer,MISC,,,de,1.0
Winterspiele,Winterspiele,MISC,,,de,1.0
Herbst-Wochenende,Herbst-Wochenende,MISC,-1.0,0.0,de,1.0
Millionen-Forderung,Millionen-Forderung,MISC,,,de,1.0
Chefredaktion,Chefredaktion,MISC,,,de,1.0
goldenen Herbst,goldenen Herbst,MISC,,,de,1.0
Komfort,Komfort,MISC,,,de,1.0
Judy Winter,Judy Winter,MISC,,,de,1.0
Ibiza-Winter,Ibiza-Winter,MISC,,,de,1.0
südkoreanische,südkoreanische,MISC,,,de,1.0
Uh…,Uh…,MISC,,,de,1.0
WM-Qualifikation,WM-Qualifikation,MISC,,,de,1.0
Signal…,Signal…,MISC,,,de,1.0
Parteitag“,Parteitag“,MISC,,,de,1.0
To the Lighthouse,To the Lighthouse,MISC,,,de,1.0
Herbst schöner,Herbst schöner,MISC,,,de,1.0
Wochenbeginn“,Wochenbeginn“,MISC,,,de,1.0
Trübes und kühles Herbstwochenende,Trübes und kühles Herbstwochenende,MISC,,,de,1.0
Skigebiete“,Skigebiete“,MISC,,,de,1.0
Co:…,Co:…,MISC,,,de,1.0
Schnee und Eis auf den Straßen,Schnee und Eis auf den Straßen,MISC,,,de,1.0
Botanik-Kolumne,Botanik-Kolumne,MISC,,,de,1.0
Elektroauto,Elektroauto,MISC,0.7,0.0,de,1.0
Bayerische,Bayerische,MISC,,,de,1.0
"Frühling in Deutschland
","Frühling in Deutschland
",MISC,,,de,1.0
Der Ibiza-Winter,Der Ibiza-Winter,MISC,,,de,1.0
Couch-Saison,Couch-Saison,MISC,,,de,1.0
Dramatische Rettung,Dramatische Rettung,MISC,,,de,1.0
Abschal­tungen,Abschal­tungen,MISC,,,de,1.0
Bundesregierung“,Bundesregierung“,MISC,,,de,1.0
Weinanbau“,Weinanbau“,MISC,,,de,1.0
ein Jahr zum Vergessen,ein Jahr zum Vergessen,MISC,,,de,1.0
Autobahnkreuz“,Autobahnkreuz“,MISC,,,de,1.0
australischen,australischen,MISC,,,de,1.0
Dienstagnachmittag,Dienstagnachmittag,MISC,,,de,1.0
Freistaat,Freistaat,MISC,0.0,0.0,de,1.0
Letztes Jahr war dur…,Letztes Jahr war dur…,MISC,,,de,1.0
Wicht…,Wicht…,MISC,,,de,1.0
25.08.2025,25.08.2025,MISC,,,de,1.0
IAA,IAA,MISC,,,de,1.0
Herbst der Reformen“,Herbst der Reformen“,MISC,,,de,1.0
Die Regierungskoalition aus Union,Die Regierungskoalition aus Union,MISC,,,de,1.0
Wochenmitte,Wochenmitte,MISC,0.0,0.0,de,1.0
Rad z…,Rad z…,MISC,,,de,1.0
Applaus,Applaus,MISC,,,de,1.0
Campingplä…,Campingplä…,MISC,,,de,1.0
Italiens Adria-Küste,Italiens Adria-Küste,MISC,,,de,1.0
Freibadbesucher und Ausflügler,Freibadbesucher und Ausflügler,MISC,,,de,1.0
Äpfel lieben Sonne,Äpfel lieben Sonne,MISC,,,de,1.0
Mengen topp,Mengen topp,MISC,,,de,1.0
Gutes Wetter,Gutes Wetter,MISC,,,de,1.0
Witt…,Witt…,MISC,,,de,1.0
Wol…,Wol…,MISC,,,de,1.0
Wer a…,Wer a…,MISC,,,de,1.0
Enttäuschungen,Enttäuschungen,MISC,,,de,1.0
Das Leb…,Das Leb…,MISC,,,de,1.0
SPD-Politiker,SPD-Politiker,MISC,,,de,1.0
Gr…,Gr…,MISC,,,de,1.0
Wetter in Bayern“,Wetter in Bayern“,MISC,,,de,1.0
La…,La…,MISC,,,de,1.0
Schnee“,Schnee“,MISC,,,de,1.0
Richter,Richter,MISC,,,de,1.0
Gute Ernte,Gute Ernte,MISC,,,de,1.0
Dienst…,Dienst…,MISC,,,de,1.0
Ragweed-Pflanze,Ragweed-Pflanze,MISC,,,de,1.0
Ragweed-Belastung,Ragweed-Belastung,MISC,,,de,1.0
Verfügb…,Verfügb…,MISC,,,de,1.0
Neues Hochwasserschutzlager,Neues Hochwasserschutzlager,MISC,,,de,1.0
j…,j…,MISC,,,de,1.0
Sport“,Sport“,MISC,,,de,1.0
Raps“,Raps“,MISC,,,de,1.0
Potsdamer Forscher,Potsdamer Forscher,MISC,,,de,1.0
Herbst der Reformen,Herbst der Reformen,MISC,,,de,1.0
Das Gift der späten Jahre,Das Gift der späten Jahre,MISC,,,de,1.0
Altes Land,Altes Land,MISC,2.55,0.0,de,1.0
Schuld sind der Klimawandel,Schuld sind der Klimawandel,MISC,,,de,1.0
Wasserwirtschaf…,Wasserwirtschaf…,MISC,,,de,1.0
Das Jahrhunderthochwasser,Das Jahrhunderthochwasser,MISC,,,de,1.0
Katastrophe,Katastrophe,MISC,,,de,1.0
Meine Mutter,Meine Mutter,MISC,,,de,1.0
Berliner Frühling,Berliner Frühling,MISC,,,de,1.0
Prager Frühling,Prager Frühling,MISC,,,de,1.0
Jahr 2033,Jahr 2033,MISC,,,de,1.0
Freestyle-Queen,Freestyle-Queen,MISC,,,de,1.0
Deutschen Handba…,Deutschen Handba…,MISC,,,de,1.0
U-19-WM,U-19-WM,MISC,,,de,1.0
Sachsenforst,Sachsenforst,MISC,,,de,1.0
Forstwirtschaft“,Forstwirtschaft“,MISC,,,de,1.0
Berufsorganisation der deutschen Winzer,Berufsorganisation der deutschen Winzer,MISC,,,de,1.0
Extreme Hitze,Extreme Hitze,MISC,,,de,1.0
libanesischen,libanesischen,MISC,,,de,1.0
Teure Eintrittspreise,Teure Eintrittspreise,MISC,,,de,1.0
Hochtouren“,Hochtouren“,MISC,,,de,1.0
Hochtouren,Hochtouren,MISC,,,de,1.0
Szenario,Szenario,MISC,,,de,1.0
kommenden Jahr,kommenden Jahr,MISC,,,de,1.0
Laternenfest,Laternenfest,MISC,0.0,0.0,de,1.0
AKW Gösgen,AKW Gösgen,MISC,,,de,1.0
ARA-Hubschrauber,ARA-Hubschrauber,MISC,,,de,1.0
ARA-Flugrettung,ARA-Flugrettung,MISC,,,de,1.0
SPD-Seite,SPD-Seite,MISC,,,de,1.0
reformfähig,reformfähig,MISC,,,de,1.0
Urlaub mit dem Reisemobil,Urlaub mit dem Reisemobil,MISC,,,de,1.0
Sturm und Gewitter,Sturm und Gewitter,MISC,,,de,1.0
Maiskulturen,Maiskulturen,MISC,,,de,1.0
Stro…,Stro…,MISC,,,de,1.0
Die Vermessung der Welt,Die Vermessung der Welt,MISC,,,de,1.0
Bier“,Bier“,MISC,,,de,1.0
Audi 100,Audi 100,MISC,,,de,1.0
wi… Meine ideale Vorstellung,wi… Meine ideale Vorstellung,MISC,,,de,1.0
20-Grad-Marke o…,20-Grad-Marke o…,MISC,,,de,1.0
Brandenburg auf kühle…,Brandenburg auf kühle…,MISC,,,de,1.0
Starkregen u,Starkregen u,MISC,,,de,1.0
Die Tage von Starkregen,Die Tage von Starkregen,MISC,,,de,1.0
Sachsen-Anh…,Sachsen-Anh…,MISC,,,de,1.0
Gutes Jahr für Imker,Gutes Jahr für Imker,MISC,,,de,1.0
25 Liter R,25 Liter R,MISC,,,de,1.0
Wenn der Herbst naht“,Wenn der Herbst naht“,MISC,,,de,1.0
03.09.2025,03.09.2025,MISC,,,de,1.0
Anschluss,Anschluss,MISC,,,de,1.0
Streaming-Herbst“,Streaming-Herbst“,MISC,,,de,1.0
Disney & Co.“,Disney & Co.“,MISC,,,de,1.0
Netflix,Netflix,MISC,0.0,0.0,de,1.0
Trump,Trump,MISC,,,de,1.0
Frühling für … Ja,Frühling für … Ja,MISC,,,de,1.0
Bundesmuseum“,Bundesmuseum“,MISC,,,de,1.0
Instagram-Menschen,Instagram-Menschen,MISC,,,de,1.0
britischen,britischen,MISC,,,de,1.0
Türkis-Rot-Pink,Türkis-Rot-Pink,MISC,,,de,1.0
Jedes Jahr,Jedes Jahr,MISC,,,de,1.0
ein Jahr der Wetterextreme,ein Jahr der Wetterextreme,MISC,,,de,1.0
Mittelfel…,Mittelfel…,MISC,,,de,1.0
Deadline Day,Deadline Day,MISC,,,de,1.0
französische,französische,MISC,,,de,1.0
BILD01.09.2025,BILD01.09.2025,MISC,,,de,1.0
Wilder Transfer-Sommer,Wilder Transfer-Sommer,MISC,,,de,1.0
Kollektives Trauma“,Kollektives Trauma“,MISC,,,de,1.0
Wettera…,Wettera…,MISC,,,de,1.0
japanischen,japanischen,MISC,,,de,1.0
MV,MV,MISC,0.0,0.0,de,1.0
Gewitter und Regen,Gewitter und Regen,MISC,,,de,1.0
Winzer rechnen heuer,Winzer rechnen heuer,MISC,,,de,1.0
Nie…,Nie…,MISC,,,de,1.0
Wetter-Mix“,Wetter-Mix“,MISC,,,de,1.0
Der Bunte Marienkäfer,Der Bunte Marienkäfer,MISC,,,de,1.0
Herbst vor der Tür,Herbst vor der Tür,MISC,,,de,1.0
i…,i…,MISC,,,de,1.0
Lemondaze – o,Lemondaze – o,MISC,,,de,1.0
Landtagswahlen im Herbst 2024,Landtagswahlen im Herbst 2024,MISC,,,de,1.0
Zehn Jahre lang,Zehn Jahre lang,MISC,,,de,1.0
ORF Vorarlberg-„Sommergespräch On Tour“,ORF Vorarlberg-„Sommergespräch On Tour“,MISC,,,de,1.0
Im Jahr 2015,Im Jahr 2015,MISC,,,de,1.0
Landtagswahlen,Landtagswahlen,MISC,-0.7,0.0,de,1.0
Motorradunfälle auf Rekordhoch,Motorradunfälle auf Rekordhoch,MISC,,,de,1.0
CoV-Pandemiejahre,CoV-Pandemiejahre,MISC,,,de,1.0
Deutschland lo…,Deutschland lo…,MISC,,,de,1.0
Ferien-Stress,Ferien-Stress,MISC,,,de,1.0
Früh-Herbst,Früh-Herbst,MISC,,,de,1.0
Vogue,Vogue,MISC,,,de,1.0
"Vogue""-Nachfolgerin","Vogue""-Nachfolgerin",MISC,,,de,1.0
österreichische,österreichische,MISC,,,de,1.0
The Dead of Winter,The Dead of Winter,MISC,,,de,1.0
Leopard Club Award,Leopard Club Award,MISC,,,de,1.0
Grenze,Grenze,MISC,,,de,1.0
Dead of Winter,Dead of Winter,MISC,,,de,1.0
L333,L333,MISC,,,de,1.0
YouTube,YouTube,MISC,,,de,1.0
Ein bisschen Sommerwetter,Ein bisschen Sommerwetter,MISC,,,de,1.0
Feuerwehreinsätze,Feuerwehreinsätze,MISC,0.7,0.0,de,1.0
Temp…,Temp…,MISC,,,de,1.0
Durchwachsener Sommer“,Durchwachsener Sommer“,MISC,,,de,1.0
pakistanischen,pakistanischen,MISC,,,de,1.0
Ottjen-Alldag-Weg 7,Ottjen-Alldag-Weg 7,MISC,,,de,1.0
jedes Jahr,jedes Jahr,MISC,,,de,1.0
Die Getreideernte,Die Getreideernte,MISC,,,de,1.0
Schwerin,Schwerin,MISC,,,de,1.0
vorläufigen Ergebnissen w…,vorläufigen Ergebnissen w…,MISC,,,de,1.0
Mein Leben am Strand“,Mein Leben am Strand“,MISC,,,de,1.0
Erntebilanz“,Erntebilanz“,MISC,,,de,1.0
Die Hektarerträge,Die Hektarerträge,MISC,,,de,1.0
Arzneihersteller“,Arzneihersteller“,MISC,,,de,1.0
Schwere Unwetter“,Schwere Unwetter“,MISC,,,de,1.0
Weihnachtsmarkt-Anschlag“,Weihnachtsmarkt-Anschlag“,MISC,,,de,1.0
Grünes Wissen to go,Grünes Wissen to go,MISC,,,de,1.0
Hennef-Bülgenauel …,Hennef-Bülgenauel …,MISC,,,de,1.0
Superzellen-Gewitter,Superzellen-Gewitter,MISC,,,de,1.0
Wettermix am Wochenende - Herbst,Wettermix am Wochenende - Herbst,MISC,,,de,1.0
Mike und Leyla,Mike und Leyla,MISC,,,de,1.0
Mrd. Euro,Mrd. Euro,MISC,,,de,1.0
Gesamtschaden,Gesamtschaden,MISC,,,de,1.0
Todesopfer,Todesopfer,MISC,,,de,1.0
CO₂-Emissionen,CO₂-Emissionen,MISC,,,de,1.0
Penny,Penny,MISC,,,de,1.0
Hochzeits-Festspiele,Hochzeits-Festspiele,MISC,,,de,1.0
Leyla,Leyla,MISC,,,de,1.0
Traumhochzeit,Traumhochzeit,MISC,,,de,1.0
Sonne am Sonntag,Sonne am Sonntag,MISC,,,de,1.0
europäische,europäische,MISC,,,de,1.0
Berlin zwischen Wolken,Berlin zwischen Wolken,MISC,,,de,1.0
Interflug-Maschine,Interflug-Maschine,MISC,,,de,1.0
Leipziger,Leipziger,MISC,,,de,1.0
SERIE,SERIE,MISC,,,de,1.0
Ostern,Ostern,MISC,,,de,1.0
Wetter-Bilanz“,Wetter-Bilanz“,MISC,,,de,1.0
Vorja…,Vorja…,MISC,,,de,1.0
"Sonne, Wolken","Sonne, Wolken",MISC,,,de,1.0
Euro Hochwasserhilfe,Euro Hochwasserhilfe,MISC,,,de,1.0
Radrennen,Radrennen,MISC,,,de,1.0
Mord und Raub,Mord und Raub,MISC,,,de,1.0
Die nächsten Tage,Die nächsten Tage,MISC,,,de,1.0
…,…,MISC,0.09239130434782607,0.10869565217391303,de,1.0
Müsli,Müsli,MISC,0.0,0.0,de,1.0
Haselnusspreise,Haselnusspreise,MISC,,,de,1.0
Haselnüsse,Haselnüsse,MISC,,,de,1.0
Sprecherin d…,Sprecherin d…,MISC,,,de,1.0
Ernte“,Ernte“,MISC,,,de,1.0
W…,W…,MISC,0.0,0.0,de,1.0
Postler radeln,Postler radeln,MISC,,,de,1.0
Weihnachtspost,Weihnachtspost,MISC,,,de,1.0
nordischen Ski-WM,nordischen Ski-WM,MISC,,,de,1.0
Sommer-Grand-Prix,Sommer-Grand-Prix,MISC,,,de,1.0
WM-Titel,WM-Titel,MISC,,,de,1.0
Ski-Weltmeisterschaften,Ski-Weltmeisterschaften,MISC,,,de,1.0
Äpfel“,Äpfel“,MISC,,,de,1.0
Ragweed-Blüte,Ragweed-Blüte,MISC,,,de,1.0
Gartenarbeit,Gartenarbeit,MISC,0.0,0.0,de,1.0
Aktion“,Aktion“,MISC,,,de,1.0
Sommer-Spaß“,Sommer-Spaß“,MISC,,,de,1.0
Soziales“,Soziales“,MISC,,,de,1.0
Wirtschaftswende,Wirtschaftswende,MISC,,,de,1.0
GLP-Politiker,GLP-Politiker,MISC,,,de,1.0
Ein Mann düst,Ein Mann düst,MISC,,,de,1.0
Obstbaubet…,Obstbaubet…,MISC,,,de,1.0
Britische,Britische,MISC,,,de,1.0
israelische,israelische,MISC,,,de,1.0
palästinensisches,palästinensisches,MISC,,,de,1.0
Jahr 1913,Jahr 1913,MISC,,,de,1.0
U…,U…,MISC,,,de,1.0
Salbeifeldern,Salbeifeldern,MISC,,,de,1.0
steirischen,steirischen,MISC,,,de,1.0
Apfelernte“,Apfelernte“,MISC,,,de,1.0
Bodensee-Bauern,Bodensee-Bauern,MISC,,,de,1.0
E-Roller,E-Roller,MISC,,,de,1.0
Essen m,Essen m,MISC,,,de,1.0
Hitze“,Hitze“,MISC,,,de,1.0
Spiele,Spiele,MISC,,,de,1.0
Aerosoft,Aerosoft,MISC,0.7,0.0,de,1.0
Unreal Engine 5,Unreal Engine 5,MISC,,,de,1.0
So…,So…,MISC,,,de,1.0
sexy,sexy,MISC,,,de,1.0
Der Weinherbst,Der Weinherbst,MISC,,,de,1.0
Gute Apfelerträge in Hessen,Gute Apfelerträge in Hessen,MISC,,,de,1.0
Sonne“,Sonne“,MISC,,,de,1.0
En…,En…,MISC,,,de,1.0
Getreideernte“,Getreideernte“,MISC,,,de,1.0
Ernte in Gefahr,Ernte in Gefahr,MISC,,,de,1.0
Pollen,Pollen,MISC,,,de,1.0
Optimier…,Optimier…,MISC,,,de,1.0
Google Translate,Google Translate,MISC,,,de,1.0
Das alte Tiflis,Das alte Tiflis,MISC,,,de,1.0
soziale,soziale,MISC,,,de,1.0
"Multitasking
","Multitasking
",MISC,,,de,1.0
Mac mit Touchscreen“,Mac mit Touchscreen“,MISC,,,de,1.0
iPad,iPad,MISC,1.0,0.0,de,1.0
Mac,Mac,MISC,,,de,1.0
iPadOS 26,iPadOS 26,MISC,,,de,1.0
Polen,Polen,MISC,0.0,0.0,de,1.0
Ernte in Hessen“,Ernte in Hessen“,MISC,,,de,1.0
Allergiker in Sach,Allergiker in Sach,MISC,,,de,1.0
Niedersachsen,Niedersachsen,MISC,0.0,0.0,de,1.0
Bayern-Profi,Bayern-Profi,MISC,,,de,1.0
bayerische,bayerische,MISC,,,de,1.0
Bayern Thalers,Bayern Thalers,MISC,,,de,1.0
Krügerrand“,Krügerrand“,MISC,,,de,1.0
Fut…,Fut…,MISC,,,de,1.0
Gastronomie“,Gastronomie“,MISC,,,de,1.0
Regen-Sommer,Regen-Sommer,MISC,,,de,1.0
Anz…,Anz…,MISC,,,de,1.0
Urlaub im Herbst 2025,Urlaub im Herbst 2025,MISC,,,de,1.0
Olympischen Spiele,Olympischen Spiele,MISC,,,de,1.0
Park & Pipe“,Park & Pipe“,MISC,,,de,1.0
Kühe,Kühe,MISC,,,de,1.0
MTV Video Music Awards,MTV Video Music Awards,MISC,,,de,1.0
Ferienspaß“,Ferienspaß“,MISC,,,de,1.0
⭐️ NEUE,⭐️ NEUE,MISC,,,de,1.0
Kaisermantel,Kaisermantel,MISC,,,de,1.0
Im Jahr 2023,Im Jahr 2023,MISC,,,de,1.0
Regen-Sommer vermiese,Regen-Sommer vermiese,MISC,,,de,1.0
Monsun-Regenfälle,Monsun-Regenfälle,MISC,,,de,1.0
Feldern,Feldern,MISC,0.0,0.0,de,1.0
Man…,Man…,MISC,,,de,1.0
D Busquets,D Busquets,MISC,0.0,0.0,de,1.0
Der Sommer,Der Sommer,MISC,,,de,1.0
Nabu,Nabu,MISC,,,de,1.0
Nutrias,Nutrias,MISC,,,de,1.0
Nager“,Nager“,MISC,,,de,1.0
Live-Karten,Live-Karten,MISC,-0.4107142857142857,0.0,de,1.0
Das Wetter bei uns,Das Wetter bei uns,MISC,,,de,1.0
türkische,türkische,MISC,,,de,1.0
Badewetter“,Badewetter“,MISC,,,de,1.0
Federweißen,Federweißen,MISC,,,de,1.0
Trotzdem kriegst Du von der Hitze,Trotzdem kriegst Du von der Hitze,MISC,,,de,1.0
Dir Wasser auf öffentlichen Klos,Dir Wasser auf öffentlichen Klos,MISC,,,de,1.0
Du überall nach Schatten,Du überall nach Schatten,MISC,,,de,1.0
Hochsommer“,Hochsommer“,MISC,,,de,1.0
Hopfenernte,Hopfenernte,MISC,,,de,1.0
Bierzutat“,Bierzutat“,MISC,,,de,1.0
Juli-Regen,Juli-Regen,MISC,,,de,1.0
Saison fü,Saison fü,MISC,,,de,1.0
Federweißer-Saison,Federweißer-Saison,MISC,,,de,1.0
Rheinauen“,Rheinauen“,MISC,,,de,1.0
steirische,steirische,MISC,,,de,1.0
Weinjahrgangs 2025,Weinjahrgangs 2025,MISC,,,de,1.0
Ha…,Ha…,MISC,,,de,1.0
R…,R…,MISC,,,de,1.0
"Bouquet
","Bouquet
",MISC,,,de,1.0
schwedischen,schwedischen,MISC,,,de,1.0
Samstag u,Samstag u,MISC,,,de,1.0
Neue Horrorgames,Neue Horrorgames,MISC,,,de,1.0
Obstbaubetriebe“,Obstbaubetriebe“,MISC,,,de,1.0
Regency-Romance-Phänomen,Regency-Romance-Phänomen,MISC,,,de,1.0
Saison des Jahres regelmäßig koche,Saison des Jahres regelmäßig koche,MISC,,,de,1.0
Guten Abend,Guten Abend,MISC,,,de,1.0
ePaper,ePaper,MISC,,,de,1.0
Die neue Sorge der deutschen Industrie,Die neue Sorge der deutschen Industrie,MISC,,,de,1.0
Regenwasser-Klimamanagement,Regenwasser-Klimamanagement,MISC,,,de,1.0
Sonne und Regen,Sonne und Regen,MISC,,,de,1.0
modera…,modera…,MISC,,,de,1.0
Rolle,Rolle,MISC,,,de,1.0
Presse-Unterrichtung,Presse-Unterrichtung,MISC,,,de,1.0
Der Schneesturm“,Der Schneesturm“,MISC,,,de,1.0
Upcy…,Upcy…,MISC,,,de,1.0
indischer,indischer,MISC,,,de,1.0
veranschaulicht d…,veranschaulicht d…,MISC,,,de,1.0
v…,v…,MISC,,,de,1.0
Lange Pause“,Lange Pause“,MISC,,,de,1.0
Die Bundesliga-Fußballerinnen,Die Bundesliga-Fußballerinnen,MISC,,,de,1.0
Berlin im August,Berlin im August,MISC,,,de,1.0
Pfingsten,Pfingsten,MISC,,,de,1.0
Hochwasser-Folgen,Hochwasser-Folgen,MISC,,,de,1.0
Jahr weite Teile der Ernte,Jahr weite Teile der Ernte,MISC,,,de,1.0
Five Nights at Freddy's,Five Nights at Freddy's,MISC,,,de,1.0
Killing Floor 3,Killing Floor 3,MISC,,,de,1.0
Horror,Horror,MISC,,,de,1.0
niederländischen,niederländischen,MISC,,,de,1.0
Äp…,Äp…,MISC,,,de,1.0
Obsternte,Obsternte,MISC,,,de,1.0
n…,n…,MISC,,,de,1.0
Shutterstock.com,Shutterstock.com,MISC,,,de,1.0
Deutschla…,Deutschla…,MISC,,,de,1.0
Bartenderin des Jahres,Bartenderin des Jahres,MISC,,,de,1.0
Gusto,Gusto,MISC,,,de,1.0
englischen,englischen,MISC,,,de,1.0
Sommer-Rekordtransfer“,Sommer-Rekordtransfer“,MISC,,,de,1.0
Dürre,Dürre,MISC,,,de,1.0
